UniqueID	GeneSymbol	Feature_Type	Matched	Name_in_KEGG	KEGG_ID	Similarity	Tie	Selected
Gene_340	Qpctl	Gene	Yes	Qpctl	rno:292687	1.0	No	Yes
Gene_341	Snrpd2	Gene	Yes	Snrpd2	rno:680309	1.0	No	Yes
Gene_342	Gipr	Gene	Yes	Gipr	rno:25024	1.0	No	Yes
Gene_343	Eml2	Gene	Yes	Eml2	rno:192360	1.0	No	Yes
Gene_344	Gpr4	Gene	Yes	Gpr4	rno:308408	1.0	No	Yes
Gene_345	Opa3	Gene	Yes	Opa3	rno:308409	1.0	No	Yes
Gene_346	Vasp	Gene	Yes	Vasp	rno:361517	1.0	No	Yes
Gene_347	Rtn2	Gene	Yes	Rtn2	rno:308410	1.0	No	Yes
Gene_348	Fosb	Gene	Yes	Fosb	rno:100360880	1.0	No	Yes
Gene_349	Ercc1	Gene	Yes	Ercc1	rno:292673	1.0	No	Yes
Gene_350	Cd3eap	Gene	No	NA	NA	NA	NA	NA
Gene_351	Ppp1r13l	Gene	Yes	Ppp1r13l	rno:686781	1.0	No	Yes
Gene_352	Ercc2	Gene	Yes	Ercc2	rno:308415	1.0	No	Yes
Gene_353	Mark4	Gene	Yes	Mark4	rno:680407	1.0	No	Yes
Gene_354	Exoc3l2	Gene	Yes	Exoc3l2	rno:686809	1.0	No	Yes
Gene_355	Bloc1s3	Gene	Yes	Bloc1s3	rno:680476	1.0	No	Yes
Gene_356	Trappc6a	Gene	Yes	Trappc6a	rno:680465	1.0	No	Yes
Gene_357	Ppp1r37	Gene	Yes	Ppp1r37	rno:308398	1.0	No	Yes
Gene_358	Gemin7	Gene	Yes	Gemin7	rno:499391	1.0	No	Yes
Gene_359	Clasrp	Gene	Yes	Clasrp	rno:499390	1.0	No	Yes
Gene_360	Relb	Gene	Yes	Relb	rno:100360982	1.0	No	Yes
Gene_361	Clptm1	Gene	Yes	Clptm1	rno:292696	1.0	No	Yes
Gene_362	Apoc1	Gene	Yes	Apoc1	rno:25292	1.0	No	Yes
Gene_363	Apoe	Gene	Yes	Apoe	rno:25728	1.0	No	Yes
Gene_364	Tomm40	Gene	Yes	Tomm40	rno:308416	1.0	No	Yes
Gene_365	Nectin2	Gene	Yes	Nectin2	rno:308417	1.0	No	Yes
Gene_366	Bcam	Gene	Yes	Bcam	rno:78958	1.0	No	Yes
Gene_367	PVR	Gene	Yes	Pvr	rno:25066	0.9	No	Yes
Gene_368	Zfp180	Gene	Yes	Zfp180	rno:246279	1.0	No	Yes
Gene_369	Zfp112	Gene	Yes	Zfp112	rno:308420	1.0	No	Yes
Gene_370	AC118165.1	Gene	No	NA	NA	NA	NA	NA
Gene_371	AABR07002683.1	Gene	No	NA	NA	NA	NA	NA
Gene_372	Zfp111	Gene	Yes	Zfp111	rno:170849	1.0	No	Yes
Gene_373	Zfp61	Gene	Yes	Zfp61	rno:499094	1.0	No	Yes
Gene_374	LOC102548695	Gene	No	NA	NA	NA	NA	NA
Gene_375	Smg9	Gene	Yes	Smg9	rno:365215	1.0	No	Yes
Gene_376	Cadm4	Gene	Yes	Cadm4	rno:365216	1.0	No	Yes
Gene_377	Zfp428	Gene	Yes	Zfp428	rno:361519	1.0	No	Yes
Gene_378	Irgq	Gene	Yes	Irgq	rno:292708	1.0	No	Yes
Gene_379	Xrcc1	Gene	Yes	Xrcc1	rno:84495	1.0	No	Yes
Gene_380	Ethe1	Gene	Yes	Ethe1	rno:292710	1.0	No	Yes
Gene_381	Arhgef1	Gene	Yes	Arhgef1	rno:60323	1.0	No	Yes
Gene_382	Rabac1	Gene	Yes	Rabac1	rno:83583	1.0	No	Yes
Gene_383	Atp1a3	Gene	Yes	Atp1a3	rno:24213	1.0	No	Yes
Gene_384	Grik5	Gene	Yes	Grik5	rno:24407	1.0	No	Yes
Gene_385	Zfp574	Gene	Yes	Zfp574	rno:308434	1.0	No	Yes
Gene_386	Pou2f2	Gene	Yes	Pou2f2	rno:117058	1.0	No	Yes
Gene_387	Dedd2	Gene	Yes	Dedd2	rno:687118	1.0	No	Yes
Gene_388	Zfp526	Gene	Yes	Zfp526	rno:687127	1.0	No	Yes
Gene_389	Gsk3a	Gene	Yes	Gsk3a	rno:50686	1.0	No	Yes
Gene_390	Erf	Gene	Yes	Erf	rno:292721	1.0	No	Yes
Gene_391	Cic	Gene	Yes	Cic	rno:308435	1.0	No	Yes
Gene_392	Pafah1b3	Gene	Yes	Pafah1b3	rno:114113	1.0	No	Yes
Gene_393	Tmem145	Gene	Yes	Tmem145	rno:292722	1.0	No	Yes
Gene_394	Megf8	Gene	Yes	Megf8	rno:114029	1.0	No	Yes
Gene_395	Lipe	Gene	Yes	Lipe	rno:25330	1.0	No	Yes
Gene_396	Ceacam1	Gene	Yes	Ceacam1	rno:81613	1.0	No	Yes
Gene_397	Dmac2	Gene	Yes	Dmac2	rno:361520	1.0	No	Yes
Gene_398	Bckdha	Gene	Yes	Bckdha	rno:25244	1.0	No	Yes
Gene_399	Exosc5	Gene	Yes	Exosc5	rno:308441	1.0	No	Yes
Gene_400	B9d2	Gene	Yes	B9d2	rno:308443	1.0	No	Yes
Gene_401	Tgfb1	Gene	Yes	Tgfb1	rno:59086	1.0	No	Yes
Gene_402	Ccdc97	Gene	Yes	Ccdc97	rno:292724	1.0	No	Yes
Gene_403	Hnrnpul1	Gene	Yes	Hnrnpul1	rno:361522	1.0	No	Yes
Gene_404	Axl	Gene	Yes	Axl	rno:308444	1.0	No	Yes
Gene_405	AC142154.1	Gene	No	NA	NA	NA	NA	NA
Gene_406	AABR07002768.1	Gene	No	NA	NA	NA	NA	NA
Gene_407	Cyp2t1	Gene	Yes	Cyp2t1	rno:171380	1.0	No	Yes
Gene_408	Egln2	Gene	Yes	Egln2	rno:308457	1.0	No	Yes
Gene_409	Rab4b	Gene	Yes	Rab4b	rno:50866	1.0	No	Yes
Gene_410	Snrpa	Gene	Yes	Snrpa	rno:292729	1.0	No	Yes
Gene_411	RGD1560854	Gene	Yes	RGD1560854	rno:499106	1.0	No	Yes
Gene_412	AC123095.1	Gene	No	NA	NA	NA	NA	NA
Gene_413	Itpkc	Gene	Yes	Itpkc	rno:308451	1.0	No	Yes
Gene_414	Coq8b	Gene	Yes	Coq8b	rno:308453	1.0	No	Yes
Gene_415	Numbl	Gene	Yes	Numbl	rno:292732	1.0	No	Yes
Gene_416	Ltbp4	Gene	Yes	Ltbp4	rno:292734	1.0	No	Yes
Gene_417	Shkbp1	Gene	Yes	Shkbp1	rno:292735	1.0	No	Yes
Gene_418	Sptbn4	Gene	Yes	Sptbn4	rno:308458	1.0	No	Yes
Gene_419	Blvrb	Gene	Yes	Blvrb	rno:292737	1.0	No	Yes
Gene_420	Sertad3	Gene	Yes	Sertad3	rno:499108	1.0	No	Yes
Gene_421	Sertad1	Gene	Yes	Sertad1	rno:361526	1.0	No	Yes
Gene_422	Prx	Gene	Yes	Prx	rno:78960	1.0	No	Yes
Gene_423	Pld3	Gene	Yes	Pld3	rno:361527	1.0	No	Yes
Gene_424	RGD1307554	Gene	Yes	RGD1307554	rno:292739	1.0	No	Yes
Gene_425	Akt2	Gene	Yes	Akt2	rno:25233	1.0	No	Yes
Gene_426	Ttc9b	Gene	Yes	Ttc9b	rno:361528	1.0	No	Yes
Gene_427	Map3k10	Gene	Yes	Map3k10	rno:308463	1.0	No	Yes
Gene_428	LOC100909824	Gene	No	NA	NA	NA	NA	NA
Gene_429	AABR07071891.2	Gene	No	NA	NA	NA	NA	NA
Gene_430	LOC100910046	Gene	No	NA	NA	NA	NA	NA
Gene_431	AABR07002774.4	Gene	No	NA	NA	NA	NA	NA
Gene_432	AABR07002774.3	Gene	No	NA	NA	NA	NA	NA
Gene_433	AABR07002774.2	Gene	No	NA	NA	NA	NA	NA
Gene_434	AABR07002774.1	Gene	No	NA	NA	NA	NA	NA
Gene_435	Zfp780b-ps1	Gene	No	NA	NA	NA	NA	NA
Gene_436	AABR07002784.1	Gene	No	NA	NA	NA	NA	NA
Gene_437	AABR07002784.2	Gene	No	NA	NA	NA	NA	NA
Gene_438	Psmc4	Gene	Yes	Psmc4	rno:117262	1.0	No	Yes
Gene_439	Fbl	Gene	Yes	Fbl	rno:292747	1.0	No	Yes
Gene_440	Dyrk1b	Gene	Yes	Dyrk1b	rno:308468	1.0	No	Yes
Gene_441	Pak4	Gene	Yes	Pak4	rno:292756	1.0	No	Yes
Gene_442	Lrfn1	Gene	Yes	Lrfn1	rno:365222	1.0	No	Yes
Gene_443	Gmfg	Gene	Yes	Gmfg	rno:113940	1.0	No	Yes
Gene_444	Samd4b	Gene	Yes	Samd4b	rno:308473	1.0	No	Yes
Gene_445	Paf1	Gene	Yes	Paf1	rno:361531	1.0	No	Yes
Gene_446	Med29	Gene	Yes	Med29	rno:292751	1.0	No	Yes
Gene_447	Zfp36	Gene	Yes	Zfp36	rno:79426	1.0	No	Yes
Gene_448	Plekhg2	Gene	Yes	Plekhg2	rno:292750	1.0	No	Yes
Gene_449	Rps16	Gene	Yes	Rps16	rno:140655	1.0	No	Yes
Gene_450	Supt5h	Gene	Yes	Supt5h	rno:308472	1.0	No	Yes
Gene_451	Timm50	Gene	Yes	Timm50	rno:687295	1.0	No	Yes
Gene_452	Eid2b	Gene	Yes	Eid2b	rno:103690162	1.0	No	Yes
Gene_453	Eid2	Gene	Yes	Eid2	rno:685691	1.0	No	Yes
Gene_454	AABR07002848.1	Gene	No	NA	NA	NA	NA	NA
Gene_455	Mrps12	Gene	Yes	Mrps12	rno:292758	1.0	No	Yes
Gene_456	Sars2	Gene	Yes	Sars2	rno:292759	1.0	No	Yes
Gene_457	Ccer2	Gene	Yes	Ccer2	rno:100909701	1.0	No	Yes
Gene_458	Nfkbib	Gene	Yes	Nfkbib	rno:81525	1.0	No	Yes
Gene_459	Sirt2	Gene	Yes	Sirt2	rno:361532	1.0	No	Yes
Gene_460	Rinl	Gene	Yes	Rinl	rno:292760	1.0	No	Yes
Gene_461	Hnrnpl	Gene	Yes	Hnrnpl	rno:80846	1.0	No	Yes
Gene_462	Ech1	Gene	Yes	Ech1	rno:64526	1.0	No	Yes
Gene_463	Actn4	Gene	Yes	Actn4	rno:63836	1.0	No	Yes
Gene_464	Spint2	Gene	Yes	Spint2	rno:292770	1.0	No	Yes
Gene_465	Ppp1r14a	Gene	Yes	Ppp1r14a	rno:114004	1.0	No	Yes
Gene_466	Dpf1	Gene	Yes	Dpf1	rno:50545	1.0	No	Yes
Gene_467	Sipa1l3	Gene	Yes	Sipa1l3	rno:292771	1.0	No	Yes
Gene_468	Zfp84	Gene	Yes	Zfp84	rno:308482	1.0	No	Yes
Gene_469	LOC103690114	Gene	No	NA	NA	NA	NA	NA
Gene_470	Eif3k	Gene	Yes	Eif3k	rno:292762	1.0	No	Yes
Gene_471	RF00411	Gene	No	NA	NA	NA	NA	NA
Gene_472	Ryr1	Gene	Yes	Ryr1	rno:114207	1.0	No	Yes
Gene_473	Fam98c	Gene	Yes	Fam98c	rno:292764	1.0	No	Yes
Gene_474	Spred3	Gene	Yes	Spred3	rno:308478	1.0	No	Yes
Gene_475	Psmd8	Gene	Yes	Psmd8	rno:292766	1.0	No	Yes
Gene_476	Catsperg	Gene	Yes	Catsperg	rno:292767	1.0	No	Yes
Gene_477	Zfp382	Gene	Yes	Zfp382	rno:246264	1.0	No	Yes
Gene_478	LOC100912380	Gene	No	NA	NA	NA	NA	NA
Gene_479	Lrfn3	Gene	Yes	Lrfn3	rno:308495	1.0	No	Yes
Gene_480	Tyrobp	Gene	Yes	Tyrobp	rno:361537	1.0	No	Yes
Gene_481	Nfkbid	Gene	Yes	Nfkbid	rno:308496	1.0	No	Yes
Gene_482	Aplp1	Gene	Yes	Aplp1	rno:502317	1.0	No	Yes
Gene_483	Prodh2	Gene	Yes	Prodh2	rno:361538	1.0	No	Yes
Gene_484	Arhgap33	Gene	Yes	Arhgap33	rno:100362311	1.0	No	Yes
Gene_485	Proser3	Gene	Yes	Proser3	rno:361541	1.0	No	Yes
Gene_486	Hspb6	Gene	Yes	Hspb6	rno:192245	1.0	No	Yes
Gene_487	Lin37	Gene	Yes	Lin37	rno:292787	1.0	No	Yes
Gene_488	Psenen	Gene	Yes	Psenen	rno:292788	1.0	No	Yes
Gene_489	U2af1l4	Gene	Yes	U2af1l4	rno:361542	1.0	No	Yes
Gene_490	Igflr1	Gene	Yes	Igflr1	rno:499126	1.0	No	Yes
Gene_491	Kmt2b	Gene	Yes	Kmt2b	rno:102550344	1.0	No	Yes
Gene_492	Upk1a	Gene	Yes	Upk1a	rno:365227	1.0	No	Yes
Gene_493	Cox6b1	Gene	Yes	Cox6b1	rno:688869	1.0	No	Yes
Gene_494	Rbm42	Gene	Yes	Rbm42	rno:361545	1.0	No	Yes
Gene_495	Haus5	Gene	Yes	Haus5	rno:100362495	1.0	No	Yes
Gene_496	Atp4a	Gene	Yes	Atp4a	rno:24216	1.0	No	Yes
Gene_497	Tmem147	Gene	Yes	Tmem147	rno:292792	1.0	No	Yes
Gene_498	Sbsn	Gene	Yes	Sbsn	rno:292793	1.0	No	Yes
Gene_499	Mag	Gene	Yes	Mag	rno:29409	1.0	No	Yes
Gene_500	Usf2	Gene	Yes	Usf2	rno:81817	1.0	No	Yes
Gene_501	Lsr	Gene	Yes	Lsr	rno:64355	1.0	No	Yes
Gene_502	Fxyd5	Gene	Yes	Fxyd5	rno:60338	1.0	No	Yes
Gene_503	Fxyd7	Gene	Yes	Fxyd7	rno:63848	1.0	No	Yes
Gene_504	Fxyd1	Gene	Yes	Fxyd1	rno:58971	1.0	No	Yes
Gene_505	Lgi4	Gene	Yes	Lgi4	rno:361549	1.0	No	Yes
Gene_506	Fxyd3	Gene	Yes	Fxyd3	rno:116831	1.0	No	Yes
Gene_507	Hpn	Gene	Yes	Hpn	rno:29135	1.0	No	Yes
Gene_508	Scn1b	Gene	Yes	Scn1b	rno:29686	1.0	No	Yes
Gene_509	Gramd1a	Gene	Yes	Gramd1a	rno:361550	1.0	No	Yes
Gene_510	AABR07002928.2	Gene	No	NA	NA	NA	NA	NA
Gene_511	AABR07002945.1	Gene	No	NA	NA	NA	NA	NA
Gene_512	Uba2	Gene	Yes	Uba2	rno:308508	1.0	No	Yes
Gene_513	Pdcd2l	Gene	Yes	Pdcd2l	rno:689637	1.0	No	Yes
Gene_514	Gpi	Gene	Yes	Gpi	rno:292804	1.0	No	Yes
Gene_515	RGD1308428	Gene	No	NA	NA	NA	NA	NA
Gene_516	Lsm14a	Gene	Yes	Lsm14a	rno:361554	1.0	No	Yes
Gene_517	Kctd15	Gene	Yes	Kctd15	rno:499129	1.0	No	Yes
Gene_518	Chst8	Gene	Yes	Chst8	rno:308511	1.0	No	Yes
Gene_519	AABR07002969.1	Gene	No	NA	NA	NA	NA	NA
Gene_520	LOC108348197	Gene	No	NA	NA	NA	NA	NA
Gene_521	LOC108348128	Gene	No	NA	NA	NA	NA	NA
Gene_522	Cebpg	Gene	Yes	Cebpg	rno:25301	1.0	No	Yes
Gene_523	Cebpa	Gene	Yes	Cebpa	rno:24252	1.0	No	Yes
Gene_524	Slc7a10	Gene	Yes	Slc7a10	rno:114518	1.0	No	Yes
Gene_525	Lrp3	Gene	Yes	Lrp3	rno:89787	1.0	No	Yes
Gene_526	Gpatch1	Gene	Yes	Gpatch1	rno:292810	1.0	No	Yes
Gene_527	LOC687679	Gene	No	NA	NA	NA	NA	NA
Gene_528	Rhpn2	Gene	Yes	Rhpn2	rno:308516	1.0	No	Yes
Gene_529	Faap24	Gene	Yes	Faap24	rno:502320	1.0	No	Yes
Gene_530	Cep89	Gene	Yes	Cep89	rno:292811	1.0	No	Yes
Gene_531	Nudt19	Gene	Yes	Nudt19	rno:308518	1.0	No	Yes
Gene_532	Ankrd27	Gene	Yes	Ankrd27	rno:361555	1.0	No	Yes
Gene_533	Dpy19l3	Gene	Yes	Dpy19l3	rno:308519	1.0	No	Yes
Gene_534	Zfp507	Gene	Yes	Zfp507	rno:292816	1.0	No	Yes
Gene_535	AABR07002997.1	Gene	No	NA	NA	NA	NA	NA
Gene_536	Tshz3	Gene	Yes	Tshz3	rno:308523	1.0	No	Yes
Gene_537	RGD1562402	Gene	Yes	RGD1562402	rno:499133	1.0	No	Yes
Gene_538	Zfp536	Gene	Yes	Zfp536	rno:292820	1.0	No	Yes
Gene_539	AABR07003030.2	Gene	No	NA	NA	NA	NA	NA
Gene_540	Uri1	Gene	Yes	Uri1	rno:308537	1.0	No	Yes
Gene_541	Ccne1	Gene	Yes	Ccne1	rno:25729	1.0	No	Yes
Gene_542	LOC690000	Gene	No	NA	NA	NA	NA	NA
Gene_543	Plekhf1	Gene	Yes	Plekhf1	rno:308543	1.0	No	Yes
Gene_544	Pop4	Gene	Yes	Pop4	rno:292831	1.0	No	Yes
Gene_545	AC120712.3	Gene	No	NA	NA	NA	NA	NA
Gene_546	Uqcrb	Gene	Yes	Uqcrb	rno:362897	1.0	No	Yes
Gene_547	AC120712.4	Gene	No	NA	NA	NA	NA	NA
Gene_548	AABR07071904.1	Gene	No	NA	NA	NA	NA	NA
Gene_549	AABR07003049.1	Gene	No	NA	NA	NA	NA	NA
Gene_550	Vstm2b	Gene	Yes	Vstm2b	rno:361560	1.0	No	Yes
Gene_551	Zfp788	Gene	No	NA	NA	NA	NA	NA
Gene_552	Cd33	Gene	Yes	Cd33	rno:690492	1.0	No	Yes
Gene_553	Iglon5	Gene	Yes	Iglon5	rno:308557	1.0	No	Yes
Gene_554	Vsig10l	Gene	Yes	Vsig10l	rno:308556	1.0	No	Yes
Gene_555	Etfb	Gene	Yes	Etfb	rno:292845	1.0	No	Yes
Gene_556	Zfp17	Gene	Yes	Zfp17	rno:100360772	1.0	No	Yes
Gene_557	LOC102546648	Gene	No	NA	NA	NA	NA	NA
Gene_558	LOC102556967	Gene	No	NA	NA	NA	NA	NA
Gene_559	Zfp819	Gene	Yes	Zfp819	rno:308561	1.0	No	Yes
Gene_560	Ceacam18	Gene	No	NA	NA	NA	NA	NA
Gene_561	Ctu1	Gene	Yes	Ctu1	rno:292847	1.0	No	Yes
Gene_562	Klk6	Gene	Yes	Klk6	rno:29245	1.0	No	Yes
Gene_563	RF00604	Gene	No	NA	NA	NA	NA	NA
Gene_564	Fv1	Gene	Yes	Fv1	rno:308568	1.0	No	Yes
Gene_565	Clec11a	Gene	Yes	Clec11a	rno:29313	1.0	No	Yes
Gene_566	Shank1	Gene	Yes	Shank1	rno:78957	1.0	No	Yes
Gene_567	AABR07003250.2	Gene	No	NA	NA	NA	NA	NA
Gene_568	Syt3	Gene	Yes	Syt3	rno:25731	1.0	No	Yes
Gene_569	Lrrc4b	Gene	Yes	Lrrc4b	rno:308571	1.0	No	Yes
Gene_570	Aspdh	Gene	Yes	Aspdh	rno:292875	1.0	No	Yes
Gene_571	Josd2	Gene	Yes	Josd2	rno:292876	1.0	No	Yes
Gene_572	Emc10	Gene	Yes	Emc10	rno:292878	1.0	No	Yes
Gene_573	Fam71e1	Gene	Yes	Fam71e1	rno:361564	1.0	No	Yes
Gene_574	Mybpc2	Gene	Yes	Mybpc2	rno:292879	1.0	No	Yes
Gene_575	Pold1	Gene	Yes	Pold1	rno:59294	1.0	No	Yes
Gene_576	Nr1h2	Gene	Yes	Nr1h2	rno:58851	1.0	No	Yes
Gene_577	Kcnc3	Gene	Yes	Kcnc3	rno:117101	1.0	No	Yes
Gene_578	Myh14	Gene	Yes	Myh14	rno:308572	1.0	No	Yes
Gene_579	Zfp473	Gene	Yes	Zfp473	rno:292884	1.0	No	Yes
Gene_580	Vrk3	Gene	Yes	Vrk3	rno:361565	1.0	No	Yes
Gene_581	Atf5	Gene	Yes	Atf5	rno:282840	1.0	No	Yes
Gene_582	Nup62	Gene	Yes	Nup62	rno:65274	1.0	No	Yes
Gene_583	Tbc1d17	Gene	Yes	Tbc1d17	rno:292886	1.0	No	Yes
Gene_584	Akt1s1	Gene	Yes	Akt1s1	rno:292887	1.0	No	Yes
Gene_585	Pnkp	Gene	Yes	Pnkp	rno:308576	1.0	No	Yes
Gene_586	Ptov1	Gene	Yes	Ptov1	rno:292888	1.0	No	Yes
Gene_587	Med25	Gene	Yes	Med25	rno:292889	1.0	No	Yes
Gene_588	Fuz	Gene	Yes	Fuz	rno:308577	1.0	No	Yes
Gene_589	Ap2a1	Gene	Yes	Ap2a1	rno:308578	1.0	No	Yes
Gene_590	Cpt1c	Gene	Yes	Cpt1c	rno:308579	1.0	No	Yes
Gene_591	Prmt1	Gene	Yes	Prmt1	rno:60421	1.0	No	Yes
Gene_592	Bcl2l12	Gene	Yes	Bcl2l12	rno:361567	1.0	No	Yes
Gene_593	Irf3	Gene	Yes	Irf3	rno:292892	1.0	No	Yes
Gene_594	Scaf1	Gene	Yes	Scaf1	rno:56081	1.0	No	Yes
Gene_595	Rras	Gene	Yes	Rras	rno:361568	1.0	No	Yes
Gene_596	Prr12	Gene	Yes	Prr12	rno:361569	1.0	No	Yes
Gene_597	Prrg2	Gene	Yes	Prrg2	rno:361570	1.0	No	Yes
Gene_598	Nosip	Gene	Yes	Nosip	rno:292894	1.0	No	Yes
Gene_599	Rcn3	Gene	Yes	Rcn3	rno:494125	1.0	No	Yes
Gene_600	Fcgrt	Gene	Yes	Fcgrt	rno:29558	1.0	No	Yes
Gene_601	Rps11	Gene	Yes	Rps11	rno:81774	1.0	No	Yes
Gene_602	Rpl13a	Gene	Yes	Rpl13a	rno:317646	1.0	No	Yes
Gene_603	Flt3lg	Gene	Yes	Flt3lg	rno:103691134	1.0	No	Yes
Gene_604	Aldh16a1	Gene	Yes	Aldh16a1	rno:361571	1.0	No	Yes
Gene_605	Pih1d1	Gene	Yes	Pih1d1	rno:292898	1.0	No	Yes
Gene_606	Slc17a7	Gene	Yes	Slc17a7	rno:116638	1.0	No	Yes
Gene_607	Ccdc155	Gene	No	NA	NA	NA	NA	NA
Gene_608	Tead2	Gene	Yes	Tead2	rno:308582	1.0	No	Yes
Gene_609	Cd37	Gene	Yes	Cd37	rno:29185	1.0	No	Yes
Gene_610	Trpm4	Gene	Yes	Trpm4	rno:171143	1.0	No	Yes
Gene_611	Hrc	Gene	Yes	Hrc	rno:292905	1.0	No	Yes
Gene_612	Ppfia3	Gene	Yes	Ppfia3	rno:140591	1.0	No	Yes
Gene_613	Lin7b	Gene	Yes	Lin7b	rno:60377	1.0	No	Yes
Gene_614	Snrnp70	Gene	Yes	Snrnp70	rno:361574	1.0	No	Yes
Gene_615	Lhb	Gene	Yes	Lhb	rno:25329	1.0	No	Yes
Gene_616	Ruvbl2	Gene	Yes	Ruvbl2	rno:292907	1.0	No	Yes
Gene_617	Gys1	Gene	Yes	Gys1	rno:690987	1.0	No	Yes
Gene_618	Ftl1	Gene	Yes	Ftl1	rno:29292	1.0	No	Yes
Gene_619	Bax	Gene	Yes	Bax	rno:24887	1.0	No	Yes
Gene_620	Dhdh	Gene	Yes	Dhdh	rno:691002	1.0	No	Yes
Gene_621	Nucb1	Gene	Yes	Nucb1	rno:84595	1.0	No	Yes
Gene_622	Ppp1r15a	Gene	Yes	Ppp1r15a	rno:171071	1.0	No	Yes
Gene_623	Plekha4	Gene	Yes	Plekha4	rno:308584	1.0	No	Yes
Gene_624	Hsd17b14	Gene	Yes	Hsd17b14	rno:691018	1.0	No	Yes
Gene_625	Bcat2	Gene	Yes	Bcat2	rno:64203	1.0	No	Yes
Gene_626	Fut1	Gene	Yes	Fut1	rno:81919	1.0	No	Yes
Gene_627	Rasip1	Gene	Yes	Rasip1	rno:292912	1.0	No	Yes
Gene_628	Sec1	Gene	Yes	Sec1	rno:308586	1.0	No	Yes
Gene_629	Car11	Gene	No	NA	NA	NA	NA	NA
Gene_630	Dbp	Gene	Yes	Dbp	rno:24309	1.0	No	Yes
Gene_631	Sphk2	Gene	Yes	Sphk2	rno:308589	1.0	No	Yes
Gene_632	Rpl18	Gene	Yes	Rpl18	rno:81766	1.0	No	Yes
Gene_633	Sult2b1	Gene	Yes	Sult2b1	rno:292915	1.0	No	Yes
Gene_634	AC095693.1	Gene	No	NA	NA	NA	NA	NA
Gene_635	Cyth2	Gene	Yes	Cyth2	rno:116692	1.0	No	Yes
Gene_636	Kcnj14	Gene	Yes	Kcnj14	rno:276720	1.0	No	Yes
Gene_637	Grwd1	Gene	Yes	Grwd1	rno:308592	1.0	No	Yes
Gene_638	Grin2d	Gene	Yes	Grin2d	rno:24412	1.0	No	Yes
Gene_639	Kdelr1	Gene	Yes	Kdelr1	rno:361577	1.0	No	Yes
Gene_640	Tmem143	Gene	Yes	Tmem143	rno:308593	1.0	No	Yes
Gene_641	Emp3	Gene	Yes	Emp3	rno:81505	1.0	No	Yes
Gene_642	Ccdc114	Gene	No	NA	NA	NA	NA	NA
Gene_643	Abcc6	Gene	Yes	Abcc6	rno:81642	1.0	No	Yes
Gene_644	Nomo1	Gene	Yes	Nomo1	rno:361578	1.0	No	Yes
Gene_645	Kcnj11	Gene	Yes	Kcnj11	rno:83535	1.0	No	Yes
Gene_646	Abcc8	Gene	Yes	Abcc8	rno:25559	1.0	No	Yes
Gene_647	Otog	Gene	Yes	Otog	rno:292918	1.0	No	Yes
Gene_648	Kcnc1	Gene	Yes	Kcnc1	rno:25327	1.0	No	Yes
Gene_649	Sergef	Gene	Yes	Sergef	rno:365243	1.0	No	Yes
Gene_650	Tph1	Gene	Yes	Tph1	rno:24848	1.0	No	Yes
Gene_651	LOC691143	Gene	No	NA	NA	NA	NA	NA
Gene_652	Saa4	Gene	Yes	Saa4	rno:365245	1.0	No	Yes
Gene_653	Gtf2h1	Gene	Yes	Gtf2h1	rno:361580	1.0	No	Yes
Gene_654	Ldha	Gene	Yes	Ldha	rno:24533	1.0	No	Yes
Gene_655	Tsg101	Gene	Yes	Tsg101	rno:292925	1.0	No	Yes
Gene_656	Uevld	Gene	Yes	Uevld	rno:691172	1.0	No	Yes
Gene_657	LOC100365259	Gene	No	NA	NA	NA	NA	NA
Gene_658	Tmem86a	Gene	Yes	Tmem86a	rno:308602	1.0	No	Yes
Gene_659	Ptpn5	Gene	Yes	Ptpn5	rno:29644	1.0	No	Yes
Gene_660	Zdhhc13	Gene	Yes	Zdhhc13	rno:365252	1.0	No	Yes
Gene_661	Nav2	Gene	Yes	Nav2	rno:171563	1.0	No	Yes
Gene_662	Htatip2	Gene	Yes	Htatip2	rno:292935	1.0	No	Yes
Gene_663	Prmt3	Gene	Yes	Prmt3	rno:89820	1.0	No	Yes
Gene_664	Slc6a5	Gene	Yes	Slc6a5	rno:171148	1.0	No	Yes
Gene_665	Nell1	Gene	Yes	Nell1	rno:81733	1.0	No	Yes
Gene_666	Ano5	Gene	Yes	Ano5	rno:308637	1.0	No	Yes
Gene_667	Slc17a6	Gene	Yes	Slc17a6	rno:84487	1.0	No	Yes
Gene_668	Fancf	Gene	Yes	Fancf	rno:499155	1.0	No	Yes
Gene_669	Gas2	Gene	Yes	Gas2	rno:499156	1.0	No	Yes
Gene_670	Svip	Gene	Yes	Svip	rno:499157	1.0	No	Yes
Gene_671	Luzp2	Gene	Yes	Luzp2	rno:100910839	1.0	No	Yes
Gene_672	Gabrg3	Gene	Yes	Gabrg3	rno:79211	1.0	No	Yes
Gene_673	Gabrb3	Gene	Yes	Gabrb3	rno:24922	1.0	No	Yes
Gene_674	Tubgcp5	Gene	Yes	Tubgcp5	rno:308663	1.0	No	Yes
Gene_675	Cyfip1	Gene	Yes	Cyfip1	rno:308666	1.0	No	Yes
Gene_676	Nipa2	Gene	Yes	Nipa2	rno:308667	1.0	No	Yes
Gene_677	Nipa1	Gene	Yes	Nipa1	rno:308668	1.0	No	Yes
Gene_678	Herc2	Gene	Yes	Herc2	rno:308669	1.0	No	Yes
