UniqueID	Feature_Name	Feature_Type	KEGG_ID	Pathway_ID	Pathway_Name
Gene_163	Acat2l1	Gene	rno:365096	path:rno00280	Valine, leucine and isoleucine degradation
Gene_163	Acat2l1	Gene	rno:365096	path:rno00310	Lysine degradation
Gene_163	Acat2l1	Gene	rno:365096	path:rno00380	Tryptophan metabolism
Gene_163	Acat2l1	Gene	rno:365096	path:rno00620	Pyruvate metabolism
Gene_163	Acat2l1	Gene	rno:365096	path:rno00630	Glyoxylate and dicarboxylate metabolism
Gene_163	Acat2l1	Gene	rno:365096	path:rno00640	Propanoate metabolism
Gene_163	Acat2l1	Gene	rno:365096	path:rno00650	Butanoate metabolism
Gene_163	Acat2l1	Gene	rno:365096	path:rno00900	Terpenoid backbone biosynthesis
Gene_163	Acat2l1	Gene	rno:365096	path:rno01100	Metabolic pathways
Gene_163	Acat2l1	Gene	rno:365096	path:rno01200	Carbon metabolism
Gene_163	Acat2l1	Gene	rno:365096	path:rno01212	Fatty acid metabolism
Gene_163	Acat2l1	Gene	rno:365096	path:rno04975	Fat digestion and absorption
Gene_164	Tcp1	Gene	rno:24818	NA	NA
Gene_165	Mrpl18	Gene	rno:292244	path:rno03010	Ribosome
Gene_166	Pnldc1	Gene	rno:361478	path:rno03018	RNA degradation
Gene_167	Igf2r	Gene	rno:25151	path:rno04142	Lysosome
Gene_167	Igf2r	Gene	rno:25151	path:rno04144	Endocytosis
Gene_168	Slc22a2	Gene	rno:29503	path:rno05231	Choline metabolism in cancer
Gene_169	Map3k4	Gene	rno:308106	path:rno04010	MAPK signaling pathway
Gene_169	Map3k4	Gene	rno:308106	path:rno04912	GnRH signaling pathway
Gene_170	Agpat4	Gene	rno:170919	path:rno00561	Glycerolipid metabolism
Gene_170	Agpat4	Gene	rno:170919	path:rno00564	Glycerophospholipid metabolism
Gene_170	Agpat4	Gene	rno:170919	path:rno01100	Metabolic pathways
Gene_170	Agpat4	Gene	rno:170919	path:rno04072	Phospholipase D signaling pathway
Gene_171	AABR07001519.1	Gene	NA	NA	NA
Gene_172	Qk	Gene	rno:499022	NA	NA
Gene_173	AABR07001555.1	Gene	NA	NA	NA
Gene_174	Pde10a	Gene	rno:63885	path:rno00230	Purine metabolism
Gene_174	Pde10a	Gene	rno:63885	path:rno01100	Metabolic pathways
Gene_174	Pde10a	Gene	rno:63885	path:rno04024	cAMP signaling pathway
Gene_174	Pde10a	Gene	rno:63885	path:rno05032	Morphine addiction
Gene_175	T2	Gene	rno:681288	NA	NA
Gene_176	Prr18	Gene	rno:361481	NA	NA
Gene_177	Sft2d1	Gene	rno:292305	NA	NA
Gene_178	Mpc1	Gene	rno:171087	path:rno05415	Diabetic cardiomyopathy
Gene_179	Fgfr1op	Gene	rno:683722	NA	NA
Gene_180	Rnaset2	Gene	rno:292306	NA	NA
Gene_181	Rps6ka2	Gene	rno:117269	path:rno04010	MAPK signaling pathway
Gene_181	Rps6ka2	Gene	rno:117269	path:rno04114	Oocyte meiosis
Gene_181	Rps6ka2	Gene	rno:117269	path:rno04150	mTOR signaling pathway
Gene_181	Rps6ka2	Gene	rno:117269	path:rno04714	Thermogenesis
Gene_181	Rps6ka2	Gene	rno:117269	path:rno04720	Long-term potentiation
Gene_181	Rps6ka2	Gene	rno:117269	path:rno04722	Neurotrophin signaling pathway
Gene_181	Rps6ka2	Gene	rno:117269	path:rno04914	Progesterone-mediated oocyte maturation
Gene_181	Rps6ka2	Gene	rno:117269	path:rno04931	Insulin resistance
Gene_181	Rps6ka2	Gene	rno:117269	path:rno05135	Yersinia infection
Gene_182	Afdn	Gene	rno:26955	path:rno04014	Ras signaling pathway
Gene_182	Afdn	Gene	rno:26955	path:rno04015	Rap1 signaling pathway
Gene_182	Afdn	Gene	rno:26955	path:rno04024	cAMP signaling pathway
Gene_182	Afdn	Gene	rno:26955	path:rno04520	Adherens junction
Gene_182	Afdn	Gene	rno:26955	path:rno04530	Tight junction
Gene_182	Afdn	Gene	rno:26955	path:rno04670	Leukocyte transendothelial migration
Gene_183	AABR07001591.1	Gene	NA	NA	NA
Gene_184	AABR07001634.1	Gene	NA	NA	NA
Gene_185	AABR07001734.1	Gene	NA	NA	NA
Gene_186	Dact2	Gene	rno:308212	NA	NA
Gene_187	Thbs2	Gene	rno:292406	path:rno04145	Phagosome
Gene_187	Thbs2	Gene	rno:292406	path:rno04151	PI3K-Akt signaling pathway
Gene_187	Thbs2	Gene	rno:292406	path:rno04510	Focal adhesion
Gene_187	Thbs2	Gene	rno:292406	path:rno04512	ECM-receptor interaction
Gene_187	Thbs2	Gene	rno:292406	path:rno05144	Malaria
Gene_187	Thbs2	Gene	rno:292406	path:rno05165	Human papillomavirus infection
Gene_188	Wdr27	Gene	rno:308222	NA	NA
Gene_189	RF00105	Gene	NA	NA	NA
Gene_190	LOC100125364	Gene	NA	NA	NA
Gene_191	Phf10	Gene	rno:292404	path:rno05225	Hepatocellular carcinoma
Gene_192	Ermard	Gene	rno:361485	NA	NA
Gene_193	Dll1	Gene	rno:84010	path:rno01522	Endocrine resistance
Gene_193	Dll1	Gene	rno:84010	path:rno04330	Notch signaling pathway
Gene_193	Dll1	Gene	rno:84010	path:rno04658	Th1 and Th2 cell differentiation
Gene_193	Dll1	Gene	rno:84010	path:rno05200	Pathways in cancer
Gene_193	Dll1	Gene	rno:84010	path:rno05224	Breast cancer
Gene_194	Fam120b	Gene	rno:308218	NA	NA
Gene_195	Psmb1	Gene	rno:94198	path:rno03050	Proteasome
Gene_195	Psmb1	Gene	rno:94198	path:rno05010	Alzheimer disease
Gene_195	Psmb1	Gene	rno:94198	path:rno05012	Parkinson disease
Gene_195	Psmb1	Gene	rno:94198	path:rno05014	Amyotrophic lateral sclerosis
Gene_195	Psmb1	Gene	rno:94198	path:rno05016	Huntington disease
Gene_195	Psmb1	Gene	rno:94198	path:rno05017	Spinocerebellar ataxia
Gene_195	Psmb1	Gene	rno:94198	path:rno05020	Prion disease
Gene_195	Psmb1	Gene	rno:94198	path:rno05022	Pathways of neurodegeneration
Gene_196	Tbp	Gene	rno:117526	path:rno03022	Basal transcription factors
Gene_196	Tbp	Gene	rno:117526	path:rno05016	Huntington disease
Gene_196	Tbp	Gene	rno:117526	path:rno05017	Spinocerebellar ataxia
Gene_196	Tbp	Gene	rno:117526	path:rno05165	Human papillomavirus infection
Gene_196	Tbp	Gene	rno:117526	path:rno05166	Human T-cell leukemia virus 1 infection
Gene_196	Tbp	Gene	rno:117526	path:rno05203	Viral carcinogenesis
Gene_197	Pdcd2	Gene	rno:58934	NA	NA
Gene_198	Prdm9	Gene	rno:365155	path:rno00310	Lysine degradation
Gene_198	Prdm9	Gene	rno:365155	path:rno01100	Metabolic pathways
Gene_199	Chd1	Gene	rno:308215	NA	NA
Gene_200	Rgmb	Gene	rno:681433	path:rno04350	TGF-beta signaling pathway
Gene_201	Riok2	Gene	rno:308201	path:rno03008	Ribosome biogenesis in eukaryotes
Gene_202	Lix1	Gene	rno:292381	NA	NA
Gene_203	Spaca6	Gene	rno:688452	NA	NA
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno03015	mRNA surveillance pathway
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04071	Sphingolipid signaling pathway
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04114	Oocyte meiosis
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04151	PI3K-Akt signaling pathway
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04152	AMPK signaling pathway
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04350	TGF-beta signaling pathway
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04390	Hippo signaling pathway
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04530	Tight junction
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04728	Dopaminergic synapse
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno04730	Long-term depression
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno05142	Chagas disease
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno05160	Hepatitis C
Gene_204	Ppp2r1a	Gene	rno:117281	path:rno05165	Human papillomavirus infection
Gene_205	LOC100365363	Gene	NA	NA	NA
Gene_206	LOC102552527	Gene	NA	NA	NA
Gene_207	Zfp51	Gene	rno:308232	path:rno05168	Herpes simplex virus 1 infection
Gene_208	AABR07001896.1	Gene	NA	NA	NA
Gene_209	Zfp52	Gene	rno:361487	path:rno05168	Herpes simplex virus 1 infection
Gene_210	LOC108348215	Gene	NA	NA	NA
Gene_211	Znf761	Gene	rno:499056	path:rno05168	Herpes simplex virus 1 infection
Gene_212	AABR07001905.2	Gene	NA	NA	NA
Gene_213	AABR07001905.1	Gene	NA	NA	NA
Gene_214	AABR07001910.1	Gene	NA	NA	NA
Gene_215	AABR07001923.1	Gene	NA	NA	NA
Gene_216	LOC102555377	Gene	NA	NA	NA
Gene_217	AABR07001926.3	Gene	NA	NA	NA
Gene_218	AABR07001929.1	Gene	NA	NA	NA
Gene_219	Zfp40	Gene	rno:690661	path:rno05168	Herpes simplex virus 1 infection
Gene_220	Rps9	Gene	rno:81772	NA	NA
Gene_220	Rps9l1	Gene	NA	NA	NA
Gene_221	Mboat7l1	Gene	rno:103689982	NA	NA
Gene_222	Leng1	Gene	rno:292535	NA	NA
Gene_223	Cnot3	Gene	rno:308311	path:rno03018	RNA degradation
Gene_224	Prpf31	Gene	rno:292536	path:rno03040	Spliceosome
Gene_225	Tfpt	Gene	rno:85423	NA	NA
Gene_226	Ndufa3	Gene	rno:691001	path:rno00190	Oxidative phosphorylation
Gene_226	Ndufa3	Gene	rno:691001	path:rno01100	Metabolic pathways
Gene_226	Ndufa3	Gene	rno:691001	path:rno04714	Thermogenesis
Gene_226	Ndufa3	Gene	rno:691001	path:rno04723	Retrograde endocannabinoid signaling
Gene_226	Ndufa3	Gene	rno:691001	path:rno04932	Non-alcoholic fatty liver disease
Gene_226	Ndufa3	Gene	rno:691001	path:rno05010	Alzheimer disease
Gene_226	Ndufa3	Gene	rno:691001	path:rno05012	Parkinson disease
Gene_226	Ndufa3	Gene	rno:691001	path:rno05014	Amyotrophic lateral sclerosis
Gene_226	Ndufa3	Gene	rno:691001	path:rno05016	Huntington disease
Gene_226	Ndufa3	Gene	rno:691001	path:rno05020	Prion disease
Gene_226	Ndufa3	Gene	rno:691001	path:rno05022	Pathways of neurodegeneration
Gene_226	Ndufa3	Gene	rno:691001	path:rno05415	Diabetic cardiomyopathy
Gene_227	Cacng8	Gene	rno:140729	path:rno04010	MAPK signaling pathway
Gene_227	Cacng8	Gene	rno:140729	path:rno04260	Cardiac muscle contraction
Gene_227	Cacng8	Gene	rno:140729	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_227	Cacng8	Gene	rno:140729	path:rno04921	Oxytocin signaling pathway
Gene_227	Cacng8	Gene	rno:140729	path:rno05410	Hypertrophic cardiomyopathy
Gene_227	Cacng8	Gene	rno:140729	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_227	Cacng8	Gene	rno:140729	path:rno05414	Dilated cardiomyopathy
Gene_228	Cacng7	Gene	rno:140728	path:rno04010	MAPK signaling pathway
Gene_228	Cacng7	Gene	rno:140728	path:rno04260	Cardiac muscle contraction
Gene_228	Cacng7	Gene	rno:140728	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_228	Cacng7	Gene	rno:140728	path:rno04921	Oxytocin signaling pathway
Gene_228	Cacng7	Gene	rno:140728	path:rno05410	Hypertrophic cardiomyopathy
Gene_228	Cacng7	Gene	rno:140728	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_228	Cacng7	Gene	rno:140728	path:rno05414	Dilated cardiomyopathy
Gene_229	Prkcg	Gene	rno:24681	path:rno01521	EGFR tyrosine kinase inhibitor resistance
Gene_229	Prkcg	Gene	rno:24681	path:rno04010	MAPK signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04012	ErbB signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04014	Ras signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04015	Rap1 signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04020	Calcium signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04066	HIF-1 signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04070	Phosphatidylinositol signaling system
Gene_229	Prkcg	Gene	rno:24681	path:rno04071	Sphingolipid signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04150	mTOR signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04270	Vascular smooth muscle contraction
Gene_229	Prkcg	Gene	rno:24681	path:rno04310	Wnt signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04370	VEGF signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04510	Focal adhesion
Gene_229	Prkcg	Gene	rno:24681	path:rno04540	Gap junction
Gene_229	Prkcg	Gene	rno:24681	path:rno04613	Neutrophil extracellular trap formation
Gene_229	Prkcg	Gene	rno:24681	path:rno04650	Natural killer cell mediated cytotoxicity
Gene_229	Prkcg	Gene	rno:24681	path:rno04666	Fc gamma R-mediated phagocytosis
Gene_229	Prkcg	Gene	rno:24681	path:rno04670	Leukocyte transendothelial migration
Gene_229	Prkcg	Gene	rno:24681	path:rno04713	Circadian entrainment
Gene_229	Prkcg	Gene	rno:24681	path:rno04720	Long-term potentiation
Gene_229	Prkcg	Gene	rno:24681	path:rno04723	Retrograde endocannabinoid signaling
Gene_229	Prkcg	Gene	rno:24681	path:rno04724	Glutamatergic synapse
Gene_229	Prkcg	Gene	rno:24681	path:rno04725	Cholinergic synapse
Gene_229	Prkcg	Gene	rno:24681	path:rno04726	Serotonergic synapse
Gene_229	Prkcg	Gene	rno:24681	path:rno04727	GABAergic synapse
Gene_229	Prkcg	Gene	rno:24681	path:rno04728	Dopaminergic synapse
Gene_229	Prkcg	Gene	rno:24681	path:rno04730	Long-term depression
Gene_229	Prkcg	Gene	rno:24681	path:rno04750	Inflammatory mediator regulation of TRP channels
Gene_229	Prkcg	Gene	rno:24681	path:rno04911	Insulin secretion
Gene_229	Prkcg	Gene	rno:24681	path:rno04916	Melanogenesis
Gene_229	Prkcg	Gene	rno:24681	path:rno04918	Thyroid hormone synthesis
Gene_229	Prkcg	Gene	rno:24681	path:rno04919	Thyroid hormone signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04921	Oxytocin signaling pathway
Gene_229	Prkcg	Gene	rno:24681	path:rno04925	Aldosterone synthesis and secretion
Gene_229	Prkcg	Gene	rno:24681	path:rno04928	Parathyroid hormone synthesis, secretion and action
Gene_229	Prkcg	Gene	rno:24681	path:rno04929	GnRH secretion
Gene_229	Prkcg	Gene	rno:24681	path:rno04935	Growth hormone synthesis, secretion and action
Gene_229	Prkcg	Gene	rno:24681	path:rno04960	Aldosterone-regulated sodium reabsorption
Gene_229	Prkcg	Gene	rno:24681	path:rno04961	Endocrine and other factor-regulated calcium reabsorption
Gene_229	Prkcg	Gene	rno:24681	path:rno04970	Salivary secretion
Gene_229	Prkcg	Gene	rno:24681	path:rno04971	Gastric acid secretion
Gene_229	Prkcg	Gene	rno:24681	path:rno04972	Pancreatic secretion
Gene_229	Prkcg	Gene	rno:24681	path:rno05017	Spinocerebellar ataxia
Gene_229	Prkcg	Gene	rno:24681	path:rno05022	Pathways of neurodegeneration
Gene_229	Prkcg	Gene	rno:24681	path:rno05031	Amphetamine addiction
Gene_229	Prkcg	Gene	rno:24681	path:rno05032	Morphine addiction
Gene_229	Prkcg	Gene	rno:24681	path:rno05143	African trypanosomiasis
Gene_229	Prkcg	Gene	rno:24681	path:rno05146	Amoebiasis
Gene_229	Prkcg	Gene	rno:24681	path:rno05161	Hepatitis B
Gene_229	Prkcg	Gene	rno:24681	path:rno05163	Human cytomegalovirus infection
Gene_229	Prkcg	Gene	rno:24681	path:rno05170	Human immunodeficiency virus 1 infection
Gene_229	Prkcg	Gene	rno:24681	path:rno05171	Coronavirus disease
Gene_229	Prkcg	Gene	rno:24681	path:rno05200	Pathways in cancer
Gene_229	Prkcg	Gene	rno:24681	path:rno05205	Proteoglycans in cancer
Gene_229	Prkcg	Gene	rno:24681	path:rno05206	MicroRNAs in cancer
Gene_229	Prkcg	Gene	rno:24681	path:rno05214	Glioma
Gene_229	Prkcg	Gene	rno:24681	path:rno05223	Non-small cell lung cancer
Gene_229	Prkcg	Gene	rno:24681	path:rno05225	Hepatocellular carcinoma
Gene_229	Prkcg	Gene	rno:24681	path:rno05231	Choline metabolism in cancer
Gene_229	Prkcg	Gene	rno:24681	path:rno05415	Diabetic cardiomyopathy
Gene_230	Myadm	Gene	rno:369016	NA	NA
Gene_231	LOC103691005	Gene	NA	NA	NA
Gene_232	Mzf1	Gene	rno:361508	NA	NA
Gene_233	Ube2m	Gene	rno:361509	path:rno04120	Ubiquitin mediated proteolysis
Gene_234	Chmp2a	Gene	rno:365191	path:rno04144	Endocytosis
Gene_234	Chmp2a	Gene	rno:365191	path:rno04217	Necroptosis
Gene_235	Trim28	Gene	rno:116698	NA	NA
Gene_236	Zbtb45	Gene	rno:308366	NA	NA
Gene_237	AABR07002065.2	Gene	NA	NA	NA
Gene_238	AABR07002065.1	Gene	NA	NA	NA
Gene_239	Zfp324	Gene	rno:365192	path:rno05168	Herpes simplex virus 1 infection
Gene_240	Rps5	Gene	rno:25538	path:rno03010	Ribosome
Gene_240	Rps5	Gene	rno:25538	path:rno05171	Coronavirus disease
Gene_241	Zscan22	Gene	rno:102553002	NA	NA
Gene_242	Zfp128	Gene	rno:102553002	NA	NA
Gene_243	Zfp110	Gene	rno:308362	path:rno04722	Neurotrophin signaling pathway
Gene_244	Zfp329	Gene	rno:308361	NA	NA
Gene_245	Zscan18	Gene	rno:499083	NA	NA
Gene_246	AABR07002093.1	Gene	NA	NA	NA
Gene_247	Zfp606	Gene	rno:292610	path:rno05168	Herpes simplex virus 1 infection
Gene_248	Zfp551	Gene	rno:682964	path:rno05168	Herpes simplex virus 1 infection
Gene_249	Zfp418	Gene	rno:292548	path:rno05168	Herpes simplex virus 1 infection
Gene_250	AABR07002247.1	Gene	NA	NA	NA
Gene_251	Zfp978	Gene	rno:308318	NA	NA
Gene_252	LOC108349745	Gene	NA	NA	NA
Gene_253	Zfp773-ps1	Gene	rno:502292	path:rno05168	Herpes simplex virus 1 infection
Gene_254	Zfp772	Gene	rno:308320	path:rno05168	Herpes simplex virus 1 infection
Gene_255	Aurkc	Gene	rno:292554	NA	NA
Gene_256	Usp29	Gene	rno:361495	NA	NA
Gene_257	RF02151	Gene	NA	NA	NA
Gene_258	Peg3	Gene	rno:103691034	NA	NA
Gene_259	Zim1	Gene	rno:308322	path:rno05168	Herpes simplex virus 1 infection
Gene_260	Smim17	Gene	rno:499067	NA	NA
Gene_261	Zfp28	Gene	rno:690559	path:rno05168	Herpes simplex virus 1 infection
Gene_262	Zfp78	Gene	rno:103690110	path:rno05168	Herpes simplex virus 1 infection
Gene_263	AABR07002337.1	Gene	NA	NA	NA
Gene_264	Zfp583	Gene	rno:499068	path:rno05168	Herpes simplex virus 1 infection
Gene_265	Zfp667	Gene	rno:308326	path:rno05168	Herpes simplex virus 1 infection
Gene_266	Zfp444	Gene	rno:292569	NA	NA
Gene_267	Zfp787	Gene	rno:365176	NA	NA
Gene_268	Epn1	Gene	rno:117277	path:rno04144	Endocytosis
Gene_269	U2af2	Gene	rno:308335	path:rno03040	Spliceosome
Gene_270	Ccdc106	Gene	rno:499071	NA	NA
Gene_271	Zfp580	Gene	rno:308336	NA	NA
Gene_272	Zfp865	Gene	rno:308337	NA	NA
Gene_273	AABR07002384.1	Gene	NA	NA	NA
Gene_274	LOC100911196	Gene	NA	NA	NA
Gene_275	Zfp524	Gene	rno:365179	NA	NA
Gene_276	Fiz1	Gene	rno:292584	NA	NA
Gene_277	Zfp579	Gene	rno:308339	NA	NA
Gene_278	Ssc5d	Gene	rno:308341	NA	NA
Gene_279	Nat14	Gene	rno:361500	NA	NA
Gene_280	Zfp628	Gene	rno:100359484	NA	NA
Gene_281	LOC684270	Gene	NA	NA	NA
Gene_282	Isoc2b	Gene	rno:361501	NA	NA
Gene_283	Shisa7	Gene	rno:691429	NA	NA
Gene_284	Ube2s	Gene	rno:292588	path:rno04120	Ubiquitin mediated proteolysis
Gene_285	Rpl28	Gene	rno:64638	path:rno03010	Ribosome
Gene_285	Rpl28	Gene	rno:64638	path:rno05171	Coronavirus disease
Gene_286	Kmt5c	Gene	rno:308345	path:rno00310	Lysine degradation
Gene_286	Kmt5c	Gene	rno:308345	path:rno01100	Metabolic pathways
Gene_287	Brsk1	Gene	rno:499073	NA	NA
Gene_288	Hspbp1	Gene	rno:246146	path:rno04141	Protein processing in endoplasmic reticulum
Gene_289	Ppp6r1	Gene	rno:361502	NA	NA
Gene_290	Tmem86b	Gene	rno:690610	path:rno00565	Ether lipid metabolism
Gene_291	Syt5	Gene	rno:54309	NA	NA
Gene_292	Dnaaf3	Gene	rno:100359753	NA	NA
Gene_293	Tnnt1	Gene	rno:171409	NA	NA
Gene_294	Ppp1r12c	Gene	rno:499076	path:rno04270	Vascular smooth muscle contraction
Gene_294	Ppp1r12c	Gene	rno:499076	path:rno04510	Focal adhesion
Gene_294	Ppp1r12c	Gene	rno:499076	path:rno04810	Regulation of actin cytoskeleton
Gene_294	Ppp1r12c	Gene	rno:499076	path:rno04921	Oxytocin signaling pathway
Gene_294	Ppp1r12c	Gene	rno:499076	path:rno05205	Proteoglycans in cancer
Gene_295	Rdh13	Gene	rno:361504	path:rno00830	Retinol metabolism
Gene_295	Rdh13	Gene	rno:361504	path:rno01100	Metabolic pathways
Gene_295	Rdh13	Gene	rno:361504	path:rno01240	Biosynthesis of cofactors
Gene_296	Cdc42ep5	Gene	rno:361505	NA	NA
Gene_297	Leng9	Gene	rno:100912286	NA	NA
Gene_298	Leng8	Gene	rno:361506	NA	NA
Gene_299	Ttyh1	Gene	rno:292597	NA	NA
Gene_300	Zswim9	Gene	NA	NA	NA
Gene_301	Lig1	Gene	rno:81513	path:rno03030	DNA replication
Gene_301	Lig1	Gene	rno:81513	path:rno03410	Base excision repair
Gene_301	Lig1	Gene	rno:81513	path:rno03420	Nucleotide excision repair
Gene_301	Lig1	Gene	rno:81513	path:rno03430	Mismatch repair
Gene_302	AABR07002564.1	Gene	NA	NA	NA
Gene_303	Selenow	Gene	rno:25545	NA	NA
Gene_304	Nop53	Gene	NA	NA	NA
Gene_305	Ehd2	Gene	rno:192249	path:rno04144	Endocytosis
Gene_306	Bicra	Gene	NA	NA	NA
Gene_307	Napa	Gene	rno:140673	path:rno04721	Synaptic vesicle cycle
Gene_308	Kptn	Gene	rno:308107	NA	NA
Gene_309	Slc8a2	Gene	rno:140447	path:rno04020	Calcium signaling pathway
Gene_309	Slc8a2	Gene	rno:140447	path:rno04022	cGMP-PKG signaling pathway
Gene_309	Slc8a2	Gene	rno:140447	path:rno04260	Cardiac muscle contraction
Gene_309	Slc8a2	Gene	rno:140447	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_309	Slc8a2	Gene	rno:140447	path:rno04371	Apelin signaling pathway
Gene_309	Slc8a2	Gene	rno:140447	path:rno04740	Olfactory transduction
Gene_309	Slc8a2	Gene	rno:140447	path:rno04961	Endocrine and other factor-regulated calcium reabsorption
Gene_309	Slc8a2	Gene	rno:140447	path:rno04974	Protein digestion and absorption
Gene_309	Slc8a2	Gene	rno:140447	path:rno04978	Mineral absorption
Gene_309	Slc8a2	Gene	rno:140447	path:rno05410	Hypertrophic cardiomyopathy
Gene_309	Slc8a2	Gene	rno:140447	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_309	Slc8a2	Gene	rno:140447	path:rno05414	Dilated cardiomyopathy
Gene_310	Meis3	Gene	rno:361514	NA	NA
Gene_311	Dhx34	Gene	rno:684903	NA	NA
Gene_312	Inafm1	Gene	rno:100192314	NA	NA
Gene_313	Ccdc9	Gene	rno:684934	NA	NA
Gene_314	Sae1	Gene	rno:308384	path:rno04120	Ubiquitin mediated proteolysis
Gene_315	Zc3h4	Gene	rno:678741	NA	NA
Gene_316	Tmem160	Gene	rno:292654	NA	NA
Gene_317	Arhgap35	Gene	rno:306400	path:rno04510	Focal adhesion
Gene_317	Arhgap35	Gene	rno:306400	path:rno04611	Platelet activation
Gene_317	Arhgap35	Gene	rno:306400	path:rno04670	Leukocyte transendothelial migration
Gene_317	Arhgap35	Gene	rno:306400	path:rno04810	Regulation of actin cytoskeleton
Gene_318	Ap2s1	Gene	rno:65046	path:rno04144	Endocytosis
Gene_318	Ap2s1	Gene	rno:65046	path:rno04721	Synaptic vesicle cycle
Gene_318	Ap2s1	Gene	rno:65046	path:rno04961	Endocrine and other factor-regulated calcium reabsorption
Gene_318	Ap2s1	Gene	rno:65046	path:rno05016	Huntington disease
Gene_319	Slc1a5	Gene	rno:292657	path:rno04974	Protein digestion and absorption
Gene_319	Slc1a5	Gene	rno:292657	path:rno05230	Central carbon metabolism in cancer
Gene_320	Fkrp	Gene	rno:308390	path:rno00515	Mannose type O-glycan biosynthesis
Gene_320	Fkrp	Gene	rno:308390	path:rno01100	Metabolic pathways
Gene_321	Strn4	Gene	rno:308392	NA	NA
Gene_322	Prkd2	Gene	rno:292658	path:rno04015	Rap1 signaling pathway
Gene_322	Prkd2	Gene	rno:292658	path:rno04925	Aldosterone synthesis and secretion
Gene_323	Dact3	Gene	rno:499088	NA	NA
Gene_324	Gng8	Gene	rno:245986	path:rno04014	Ras signaling pathway
Gene_324	Gng8	Gene	rno:245986	path:rno04062	Chemokine signaling pathway
Gene_324	Gng8	Gene	rno:245986	path:rno04151	PI3K-Akt signaling pathway
Gene_324	Gng8	Gene	rno:245986	path:rno04371	Apelin signaling pathway
Gene_324	Gng8	Gene	rno:245986	path:rno04713	Circadian entrainment
Gene_324	Gng8	Gene	rno:245986	path:rno04723	Retrograde endocannabinoid signaling
Gene_324	Gng8	Gene	rno:245986	path:rno04724	Glutamatergic synapse
Gene_324	Gng8	Gene	rno:245986	path:rno04725	Cholinergic synapse
Gene_324	Gng8	Gene	rno:245986	path:rno04726	Serotonergic synapse
Gene_324	Gng8	Gene	rno:245986	path:rno04727	GABAergic synapse
Gene_324	Gng8	Gene	rno:245986	path:rno04728	Dopaminergic synapse
Gene_324	Gng8	Gene	rno:245986	path:rno04926	Relaxin signaling pathway
Gene_324	Gng8	Gene	rno:245986	path:rno05032	Morphine addiction
Gene_324	Gng8	Gene	rno:245986	path:rno05034	Alcoholism
Gene_324	Gng8	Gene	rno:245986	path:rno05163	Human cytomegalovirus infection
Gene_324	Gng8	Gene	rno:245986	path:rno05167	Kaposi sarcoma-associated herpesvirus infection
Gene_324	Gng8	Gene	rno:245986	path:rno05170	Human immunodeficiency virus 1 infection
Gene_324	Gng8	Gene	rno:245986	path:rno05200	Pathways in cancer
Gene_325	Calm3	Gene	rno:24244	path:rno04014	Ras signaling pathway
Gene_325	Calm3	Gene	rno:24244	path:rno04015	Rap1 signaling pathway
Gene_325	Calm3	Gene	rno:24244	path:rno04020	Calcium signaling pathway
